"/Q (modelFiles=ts18sl_scl_mat.lib:ff_18,mcparamset=2) X","/Q (modelFiles=ts18sl_scl_mat.lib:ff_18,mcparamset=2) Y","/Q (modelFiles=ts18sl_scl_mat.lib:ff_18,mcparamset=3) X","/Q (modelFiles=ts18sl_scl_mat.lib:ff_18,mcparamset=3) Y","/Q (modelFiles=ts18sl_scl_mat.lib:ff_18,mcparamset=4) X","/Q (modelFiles=ts18sl_scl_mat.lib:ff_18,mcparamset=4) Y","/Q (modelFiles=ts18sl_scl_mat.lib:ff_18,mcparamset=5) X","/Q (modelFiles=ts18sl_scl_mat.lib:ff_18,mcparamset=5) Y","/Q (modelFiles=ts18sl_scl_mat.lib:ff_18,mcparamset=6) X","/Q (modelFiles=ts18sl_scl_mat.lib:ff_18,mcparamset=6) Y","/Q (modelFiles=ts18sl_scl_mat.lib:ff_18,mcparamset=7) X","/Q (modelFiles=ts18sl_scl_mat.lib:ff_18,mcparamset=7) Y","/Q (modelFiles=ts18sl_scl_mat.lib:ff_18,mcparamset=8) X","/Q (modelFiles=ts18sl_scl_mat.lib:ff_18,mcparamset=8) Y","/Q (modelFiles=ts18sl_scl_mat.lib:ff_18,mcparamset=9) X","/Q (modelFiles=ts18sl_scl_mat.lib:ff_18,mcparamset=9) Y","/Q (modelFiles=ts18sl_scl_mat.lib:ff_18,mcparamset=10) X","/Q (modelFiles=ts18sl_scl_mat.lib:ff_18,mcparamset=10) Y","/Q (modelFiles=ts18sl_scl_mat.lib:fs_18,mcparamset=1) X","/Q (modelFiles=ts18sl_scl_mat.lib:fs_18,mcparamset=1) Y","/Q (modelFiles=ts18sl_scl_mat.lib:fs_18,mcparamset=2) X","/Q (modelFiles=ts18sl_scl_mat.lib:fs_18,mcparamset=2) Y","/Q (modelFiles=ts18sl_scl_mat.lib:fs_18,mcparamset=3) X","/Q (modelFiles=ts18sl_scl_mat.lib:fs_18,mcparamset=3) Y","/Q (modelFiles=ts18sl_scl_mat.lib:fs_18,mcparamset=4) X","/Q (modelFiles=ts18sl_scl_mat.lib:fs_18,mcparamset=4) Y","/Q (modelFiles=ts18sl_scl_mat.lib:fs_18,mcparamset=5) X","/Q (modelFiles=ts18sl_scl_mat.lib:fs_18,mcparamset=5) Y","/Q (modelFiles=ts18sl_scl_mat.lib:fs_18,mcparamset=6) X","/Q (modelFiles=ts18sl_scl_mat.lib:fs_18,mcparamset=6) Y","/Q (modelFiles=ts18sl_scl_mat.lib:fs_18,mcparamset=7) X","/Q (modelFiles=ts18sl_scl_mat.lib:fs_18,mcparamset=7) Y","/Q (modelFiles=ts18sl_scl_mat.lib:fs_18,mcparamset=8) X","/Q (modelFiles=ts18sl_scl_mat.lib:fs_18,mcparamset=8) Y","/Q (modelFiles=ts18sl_scl_mat.lib:fs_18,mcparamset=9) X","/Q (modelFiles=ts18sl_scl_mat.lib:fs_18,mcparamset=9) Y","/Q (modelFiles=ts18sl_scl_mat.lib:fs_18,mcparamset=10) X","/Q (modelFiles=ts18sl_scl_mat.lib:fs_18,mcparamset=10) Y","/Q (modelFiles=ts18sl_scl_mat.lib:sf_18,mcparamset=1) X","/Q (modelFiles=ts18sl_scl_mat.lib:sf_18,mcparamset=1) Y","/Q (modelFiles=ts18sl_scl_mat.lib:sf_18,mcparamset=2) X","/Q (modelFiles=ts18sl_scl_mat.lib:sf_18,mcparamset=2) Y","/Q (modelFiles=ts18sl_scl_mat.lib:sf_18,mcparamset=3) X","/Q (modelFiles=ts18sl_scl_mat.lib:sf_18,mcparamset=3) Y","/Q (modelFiles=ts18sl_scl_mat.lib:sf_18,mcparamset=4) X","/Q (modelFiles=ts18sl_scl_mat.lib:sf_18,mcparamset=4) Y","/Q (modelFiles=ts18sl_scl_mat.lib:sf_18,mcparamset=5) X","/Q (modelFiles=ts18sl_scl_mat.lib:sf_18,mcparamset=5) Y","/Q (modelFiles=ts18sl_scl_mat.lib:sf_18,mcparamset=6) X","/Q (modelFiles=ts18sl_scl_mat.lib:sf_18,mcparamset=6) Y","/Q (modelFiles=ts18sl_scl_mat.lib:sf_18,mcparamset=7) X","/Q (modelFiles=ts18sl_scl_mat.lib:sf_18,mcparamset=7) Y","/Q (modelFiles=ts18sl_scl_mat.lib:sf_18,mcparamset=8) X","/Q (modelFiles=ts18sl_scl_mat.lib:sf_18,mcparamset=8) Y","/Q (modelFiles=ts18sl_scl_mat.lib:sf_18,mcparamset=9) X","/Q (modelFiles=ts18sl_scl_mat.lib:sf_18,mcparamset=9) Y","/Q (modelFiles=ts18sl_scl_mat.lib:sf_18,mcparamset=10) X","/Q (modelFiles=ts18sl_scl_mat.lib:sf_18,mcparamset=10) Y","/Q (modelFiles=ts18sl_scl_mat.lib:ss_18,mcparamset=1) X","/Q (modelFiles=ts18sl_scl_mat.lib:ss_18,mcparamset=1) Y","/Q (modelFiles=ts18sl_scl_mat.lib:ss_18,mcparamset=2) X","/Q (modelFiles=ts18sl_scl_mat.lib:ss_18,mcparamset=2) Y","/Q (modelFiles=ts18sl_scl_mat.lib:ss_18,mcparamset=3) X","/Q (modelFiles=ts18sl_scl_mat.lib:ss_18,mcparamset=3) Y","/Q (modelFiles=ts18sl_scl_mat.lib:ss_18,mcparamset=4) X","/Q (modelFiles=ts18sl_scl_mat.lib:ss_18,mcparamset=4) Y","/Q (modelFiles=ts18sl_scl_mat.lib:ss_18,mcparamset=5) X","/Q (modelFiles=ts18sl_scl_mat.lib:ss_18,mcparamset=5) Y","/Q (modelFiles=ts18sl_scl_mat.lib:ss_18,mcparamset=6) X","/Q (modelFiles=ts18sl_scl_mat.lib:ss_18,mcparamset=6) Y","/Q (modelFiles=ts18sl_scl_mat.lib:ss_18,mcparamset=7) X","/Q (modelFiles=ts18sl_scl_mat.lib:ss_18,mcparamset=7) Y","/Q (modelFiles=ts18sl_scl_mat.lib:ss_18,mcparamset=8) X","/Q (modelFiles=ts18sl_scl_mat.lib:ss_18,mcparamset=8) Y","/Q (modelFiles=ts18sl_scl_mat.lib:ss_18,mcparamset=9) X","/Q (modelFiles=ts18sl_scl_mat.lib:ss_18,mcparamset=9) Y","/Q (modelFiles=ts18sl_scl_mat.lib:ss_18,mcparamset=10) X","/Q (modelFiles=ts18sl_scl_mat.lib:ss_18,mcparamset=10) Y","/VIN (modelFiles=ts18sl_scl_mat.lib:ff_18,mcparamset=1) X","/VIN (modelFiles=ts18sl_scl_mat.lib:ff_18,mcparamset=1) Y","/VIN (modelFiles=ts18sl_scl_mat.lib:ff_18,mcparamset=2) X","/VIN (modelFiles=ts18sl_scl_mat.lib:ff_18,mcparamset=2) Y","/VIN (modelFiles=ts18sl_scl_mat.lib:ff_18,mcparamset=3) X","/VIN (modelFiles=ts18sl_scl_mat.lib:ff_18,mcparamset=3) Y","/VIN (modelFiles=ts18sl_scl_mat.lib:ff_18,mcparamset=4) X","/VIN (modelFiles=ts18sl_scl_mat.lib:ff_18,mcparamset=4) Y","/VIN (modelFiles=ts18sl_scl_mat.lib:ff_18,mcparamset=5) X","/VIN (modelFiles=ts18sl_scl_mat.lib:ff_18,mcparamset=5) Y","/VIN (modelFiles=ts18sl_scl_mat.lib:ff_18,mcparamset=6) X","/VIN (modelFiles=ts18sl_scl_mat.lib:ff_18,mcparamset=6) Y","/VIN (modelFiles=ts18sl_scl_mat.lib:ff_18,mcparamset=7) X","/VIN (modelFiles=ts18sl_scl_mat.lib:ff_18,mcparamset=7) Y","/VIN (modelFiles=ts18sl_scl_mat.lib:ff_18,mcparamset=8) X","/VIN (modelFiles=ts18sl_scl_mat.lib:ff_18,mcparamset=8) Y","/VIN (modelFiles=ts18sl_scl_mat.lib:ff_18,mcparamset=9) X","/VIN (modelFiles=ts18sl_scl_mat.lib:ff_18,mcparamset=9) Y","/VIN (modelFiles=ts18sl_scl_mat.lib:ff_18,mcparamset=10) X","/VIN (modelFiles=ts18sl_scl_mat.lib:ff_18,mcparamset=10) Y","/VIN (modelFiles=ts18sl_scl_mat.lib:fs_18,mcparamset=1) X","/VIN (modelFiles=ts18sl_scl_mat.lib:fs_18,mcparamset=1) Y","/VIN (modelFiles=ts18sl_scl_mat.lib:fs_18,mcparamset=2) X","/VIN (modelFiles=ts18sl_scl_mat.lib:fs_18,mcparamset=2) Y","/VIN (modelFiles=ts18sl_scl_mat.lib:fs_18,mcparamset=3) X","/VIN (modelFiles=ts18sl_scl_mat.lib:fs_18,mcparamset=3) Y","/VIN (modelFiles=ts18sl_scl_mat.lib:fs_18,mcparamset=4) X","/VIN (modelFiles=ts18sl_scl_mat.lib:fs_18,mcparamset=4) Y","/VIN (modelFiles=ts18sl_scl_mat.lib:fs_18,mcparamset=5) X","/VIN (modelFiles=ts18sl_scl_mat.lib:fs_18,mcparamset=5) Y","/VIN (modelFiles=ts18sl_scl_mat.lib:fs_18,mcparamset=6) X","/VIN (modelFiles=ts18sl_scl_mat.lib:fs_18,mcparamset=6) Y","/VIN (modelFiles=ts18sl_scl_mat.lib:fs_18,mcparamset=7) X","/VIN (modelFiles=ts18sl_scl_mat.lib:fs_18,mcparamset=7) Y","/VIN (modelFiles=ts18sl_scl_mat.lib:fs_18,mcparamset=8) X","/VIN (modelFiles=ts18sl_scl_mat.lib:fs_18,mcparamset=8) Y","/VIN (modelFiles=ts18sl_scl_mat.lib:fs_18,mcparamset=9) X","/VIN (modelFiles=ts18sl_scl_mat.lib:fs_18,mcparamset=9) Y","/VIN (modelFiles=ts18sl_scl_mat.lib:fs_18,mcparamset=10) X","/VIN (modelFiles=ts18sl_scl_mat.lib:fs_18,mcparamset=10) Y","/VIN (modelFiles=ts18sl_scl_mat.lib:sf_18,mcparamset=1) X","/VIN (modelFiles=ts18sl_scl_mat.lib:sf_18,mcparamset=1) Y","/VIN (modelFiles=ts18sl_scl_mat.lib:sf_18,mcparamset=2) X","/VIN (modelFiles=ts18sl_scl_mat.lib:sf_18,mcparamset=2) Y","/VIN (modelFiles=ts18sl_scl_mat.lib:sf_18,mcparamset=3) X","/VIN (modelFiles=ts18sl_scl_mat.lib:sf_18,mcparamset=3) Y","/VIN (modelFiles=ts18sl_scl_mat.lib:sf_18,mcparamset=4) X","/VIN (modelFiles=ts18sl_scl_mat.lib:sf_18,mcparamset=4) Y","/VIN (modelFiles=ts18sl_scl_mat.lib:sf_18,mcparamset=5) X","/VIN (modelFiles=ts18sl_scl_mat.lib:sf_18,mcparamset=5) Y","/VIN (modelFiles=ts18sl_scl_mat.lib:sf_18,mcparamset=6) X","/VIN (modelFiles=ts18sl_scl_mat.lib:sf_18,mcparamset=6) Y","/VIN (modelFiles=ts18sl_scl_mat.lib:sf_18,mcparamset=7) X","/VIN (modelFiles=ts18sl_scl_mat.lib:sf_18,mcparamset=7) Y","/VIN (modelFiles=ts18sl_scl_mat.lib:sf_18,mcparamset=8) X","/VIN (modelFiles=ts18sl_scl_mat.lib:sf_18,mcparamset=8) Y","/VIN (modelFiles=ts18sl_scl_mat.lib:sf_18,mcparamset=9) X","/VIN (modelFiles=ts18sl_scl_mat.lib:sf_18,mcparamset=9) Y","/VIN (modelFiles=ts18sl_scl_mat.lib:sf_18,mcparamset=10) X","/VIN (modelFiles=ts18sl_scl_mat.lib:sf_18,mcparamset=10) Y","/VIN (modelFiles=ts18sl_scl_mat.lib:ss_18,mcparamset=1) X","/VIN (modelFiles=ts18sl_scl_mat.lib:ss_18,mcparamset=1) Y","/VIN (modelFiles=ts18sl_scl_mat.lib:ss_18,mcparamset=2) X","/VIN (modelFiles=ts18sl_scl_mat.lib:ss_18,mcparamset=2) Y","/VIN (modelFiles=ts18sl_scl_mat.lib:ss_18,mcparamset=3) X","/VIN (modelFiles=ts18sl_scl_mat.lib:ss_18,mcparamset=3) Y","/VIN (modelFiles=ts18sl_scl_mat.lib:ss_18,mcparamset=4) X","/VIN (modelFiles=ts18sl_scl_mat.lib:ss_18,mcparamset=4) Y","/VIN (modelFiles=ts18sl_scl_mat.lib:ss_18,mcparamset=5) X","/VIN (modelFiles=ts18sl_scl_mat.lib:ss_18,mcparamset=5) Y","/VIN (modelFiles=ts18sl_scl_mat.lib:ss_18,mcparamset=6) X","/VIN (modelFiles=ts18sl_scl_mat.lib:ss_18,mcparamset=6) Y","/VIN (modelFiles=ts18sl_scl_mat.lib:ss_18,mcparamset=7) X","/VIN (modelFiles=ts18sl_scl_mat.lib:ss_18,mcparamset=7) Y","/VIN (modelFiles=ts18sl_scl_mat.lib:ss_18,mcparamset=8) X","/VIN (modelFiles=ts18sl_scl_mat.lib:ss_18,mcparamset=8) Y","/VIN (modelFiles=ts18sl_scl_mat.lib:ss_18,mcparamset=9) X","/VIN (modelFiles=ts18sl_scl_mat.lib:ss_18,mcparamset=9) Y","/VIN (modelFiles=ts18sl_scl_mat.lib:ss_18,mcparamset=10) X","/VIN (modelFiles=ts18sl_scl_mat.lib:ss_18,mcparamset=10) Y","/Q (modelFiles=ts18sl_scl_mat.lib:ff_18,mcparamset=1) X","/Q (modelFiles=ts18sl_scl_mat.lib:ff_18,mcparamset=1) Y"
0.36,1.79375376,0.36,1.790328795,0.36,1.790854867,0.36,1.787526798,0.36,1.789317772,0.36,1.792391333,0.36,1.788027883,0.36,1.791322351,0.36,1.793109947,0.36,1.793763096,0.36,1.796837229,0.36,1.794797234,0.36,1.795119642,0.36,1.793024984,0.36,1.794167591,0.36,1.796043594,0.36,1.793349491,0.36,1.795404066,0.36,1.796466066,0.36,1.799447497,0.36,1.799761293,0.36,1.799556684,0.36,1.799592436,0.36,1.799362152,0.36,1.799495616,0.36,1.799684084,0.36,1.799403664,0.36,1.799619135,0.36,1.799722217,0.36,1.799716857,0.36,1.799884562,0.36,1.799776923,0.36,1.79979586,0.36,1.799669767,0.36,1.799742699,0.36,1.799844768,0.36,1.799692223,0.36,1.79981055,0.36,1.799865112,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,1.78867608
0.396,1.787039192,0.396,1.780916796,0.396,1.781802739,0.396,1.776156955,0.396,1.77907672,0.396,1.784565774,0.396,1.776920817,0.396,1.782668315,0.396,1.785923203,0.396,1.786508796,0.396,1.792733751,0.396,1.788575881,0.396,1.789203053,0.396,1.785098245,0.396,1.787267949,0.396,1.791098597,0.396,1.785682834,0.396,1.789801711,0.396,1.792000842,0.396,1.798601525,0.396,1.799353864,0.396,1.79885871,0.396,1.798942171,0.396,1.79840673,0.396,1.798710959,0.396,1.79916416,0.396,1.798498806,0.396,1.799007739,0.396,1.799259669,0.396,1.799220915,0.396,1.799663438,0.396,1.799376734,0.396,1.799425357,0.396,1.799102869,0.396,1.799285404,0.396,1.79955588,0.396,1.799157337,0.396,1.799465129,0.396,1.799611957,0.396,0.396,0.396,0.396,0.396,0.396,0.396,0.396,0.396,0.396,0.396,0.396,0.396,0.396,0.396,0.396,0.396,0.396,0.396,0.396,0.396,0.396,0.396,0.396,0.396,0.396,0.396,0.396,0.396,0.396,0.396,0.396,0.396,0.396,0.396,0.396,0.396,0.396,0.396,0.396,0.396,0.396,0.396,0.396,0.396,0.396,0.396,0.396,0.396,0.396,0.396,0.396,0.396,0.396,0.396,0.396,0.396,0.396,0.396,0.396,0.396,0.396,0.396,0.396,0.396,0.396,0.396,0.396,0.396,0.396,0.396,0.396,0.396,0.396,0.396,0.396,0.396,0.396,0.396,0.396,0.396,1.778044908
0.432,1.775030163,0.432,1.76516626,0.432,1.766485995,0.432,1.757864191,0.432,1.762084175,0.432,1.77098996,0.432,1.758856369,0.432,1.7679595,0.432,1.773342438,0.432,1.772726842,0.432,1.78434637,0.432,1.776531068,0.432,1.777636252,0.432,1.770285346,0.432,1.773997519,0.432,1.781234043,0.432,1.771204066,0.432,1.778812883,0.432,1.783035189,0.432,1.796698464,0.432,1.798372351,0.432,1.797262797,0.432,1.797443158,0.432,1.796284587,0.432,1.796929031,0.432,1.79794209,0.432,1.796473671,0.432,1.797593214,0.432,1.798164273,0.432,1.797997855,0.432,1.799076704,0.432,1.798371972,0.432,1.79848653,0.432,1.797724923,0.432,1.798145211,0.432,1.798808616,0.432,1.797845581,0.432,1.798586691,0.432,1.798952351,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,1.760636896
0.468,1.755488369,0.468,1.741072575,0.468,1.74281513,0.468,1.730793169,0.468,1.736243007,0.468,1.749539746,0.468,1.731856828,0.468,1.745152769,0.468,1.753313456,0.468,1.748676935,0.468,1.768476499,0.468,1.755100551,0.468,1.756826559,0.468,1.744884662,0.468,1.750516467,0.468,1.763090395,0.468,1.746080717,0.468,1.758983681,0.468,1.766434978,0.468,1.79269531,0.468,1.79617481,0.468,1.793853422,0.468,1.794216056,0.468,1.791877409,0.468,1.793145437,0.468,1.795264994,0.468,1.79223488,0.468,1.794538433,0.468,1.795749373,0.468,1.795188024,0.468,1.797634655,0.468,1.796027292,0.468,1.796277026,0.468,1.794599936,0.468,1.795499217,0.468,1.797016681,0.468,1.794846171,0.468,1.796513133,0.468,1.797360351,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,1.734483034
0.504,1.726202456,0.504,1.706674914,0.504,1.708731532,0.504,1.693042769,0.504,1.69940192,0.504,1.718160673,0.504,1.69387119,0.504,1.712276089,0.504,1.723894036,0.504,1.709715669,0.504,1.740807686,0.504,1.719860081,0.504,1.722224717,0.504,1.70437838,0.504,1.711933604,0.504,1.73234356,0.504,1.705517566,0.504,1.725981528,0.504,1.738187186,0.504,1.784866771,0.504,1.791574155,0.504,1.787066047,0.504,1.787734633,0.504,1.783389438,0.504,1.785663686,0.504,1.789785468,0.504,1.783993422,0.504,1.788382516,0.504,1.790774641,0.504,1.789125164,0.504,1.794329588,0.504,1.790895732,0.504,1.791402402,0.504,1.787942743,0.504,1.789732591,0.504,1.792998394,0.504,1.788401872,0.504,1.791928253,0.504,1.793772568,0.504,0.504,0.504,0.504,0.504,0.504,0.504,0.504,0.504,0.504,0.504,0.504,0.504,0.504,0.504,0.504,0.504,0.504,0.504,0.504,0.504,0.504,0.504,0.504,0.504,0.504,0.504,0.504,0.504,0.504,0.504,0.504,0.504,0.504,0.504,0.504,0.504,0.504,0.504,0.504,0.504,0.504,0.504,0.504,0.504,0.504,0.504,0.504,0.504,0.504,0.504,0.504,0.504,0.504,0.504,0.504,0.504,0.504,0.504,0.504,0.504,0.504,0.504,0.504,0.504,0.504,0.504,0.504,0.504,0.504,0.504,0.504,0.504,0.504,0.504,0.504,0.504,0.504,0.504,0.504,0.504,1.697584547
0.54,1.684736955,0.54,1.659518373,0.54,1.661675575,0.54,1.641980536,0.54,1.648649398,0.54,1.674492179,0.54,1.64203715,0.54,1.666972538,0.54,1.682994236,0.54,1.649058929,0.54,1.695635625,0.54,1.664738559,0.54,1.667534811,0.54,1.642101672,0.54,1.650967056,0.54,1.683291761,0.54,1.642267751,0.54,1.674028208,0.54,1.693246342,0.54,1.770808496,0.54,1.782624845,0.54,1.774626912,0.54,1.775730457,0.54,1.768410822,0.54,1.772050759,0.54,1.779408927,0.54,1.76928762,0.54,1.776939051,0.54,1.781284887,0.54,1.776858641,0.54,1.787207963,0.54,1.780352252,0.54,1.781295746,0.54,1.774673343,0.54,1.777926878,0.54,1.784527464,0.54,1.77542273,0.54,1.782404681,0.54,1.786177285,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,1.647242026
0.576,1.627407191,0.576,1.595365299,0.576,1.597257093,0.576,1.572763387,0.576,1.578596205,0.576,1.614764874,0.576,1.571000139,0.576,1.605337967,0.576,1.62752543,0.576,1.550936896,0.576,1.623315476,0.576,1.577694858,0.576,1.580183551,0.576,1.542356778,0.576,1.55004271,0.576,1.605789242,0.576,1.538398698,0.576,1.592357116,0.576,1.623526697,0.576,1.747680123,0.576,1.766629597,0.576,1.753762991,0.576,1.75536928,0.576,1.744187741,0.576,1.74934394,0.576,1.761405011,0.576,1.74522798,0.576,1.757469461,0.576,1.764704429,0.576,1.75372055,0.576,1.772797571,0.576,1.760142074,0.576,1.761710508,0.576,1.75006528,0.576,1.755334187,0.576,1.767813147,0.576,1.751041751,0.576,1.763929513,0.576,1.771138082,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,1.578540733
0.612,1.546652009,0.612,1.504809188,0.612,1.50602565,0.612,1.47461876,0.612,1.476743439,0.612,1.53103463,0.612,1.468659701,0.612,1.519039022,0.612,1.551560144,0.612,1.344266142,0.612,1.493357221,0.612,1.407675407,0.612,1.406677179,0.612,1.33347419,0.612,1.32158263,0.612,1.46502514,0.612,1.311864997,0.612,1.441242705,0.612,1.506906144,0.612,1.71225528,0.612,1.740346665,0.612,1.721357757,0.612,1.723409846,0.612,1.707626017,0.612,1.714097915,0.612,1.732629493,0.612,1.708491257,0.612,1.726884238,0.612,1.73809978,0.612,1.712607677,0.612,1.745473177,0.612,1.723830862,0.612,1.72608869,0.612,1.707067788,0.612,1.714501341,0.612,1.73695852,0.612,1.707764907,0.612,1.730397358,0.612,1.743380859,0.612,0.612,0.612,0.612,0.612,0.612,0.612,0.612,0.612,0.612,0.612,0.612,0.612,0.612,0.612,0.612,0.612,0.612,0.612,0.612,0.612,0.612,0.612,0.612,0.612,0.612,0.612,0.612,0.612,0.612,0.612,0.612,0.612,0.612,0.612,0.612,0.612,0.612,0.612,0.612,0.612,0.612,0.612,0.612,0.612,0.612,0.612,0.612,0.612,0.612,0.612,0.612,0.612,0.612,0.612,0.612,0.612,0.612,0.612,0.612,0.612,0.612,0.612,0.612,0.612,0.612,0.612,0.612,0.612,0.612,0.612,0.612,0.612,0.612,0.612,0.612,0.612,0.612,0.612,0.612,0.612,1.480633776
0.648,1.423675568,0.648,1.36405208,0.648,1.373861939,0.648,1.335192504,0.648,1.331530573,0.648,1.403274988,0.648,1.328592979,0.648,1.388462998,0.648,1.443037768,0.648,1.177085045,0.648,1.232457784,0.648,1.163871377,0.648,1.203305053,0.648,1.162391832,0.648,1.166042803,0.648,1.204378129,0.648,1.164626311,0.648,1.19571668,0.648,1.281016967,0.648,1.660037174,0.648,1.699823601,0.648,1.673359771,0.648,1.675615738,0.648,1.654353637,0.648,1.661435625,0.648,1.689212084,0.648,1.654281324,0.648,1.681305159,0.648,1.698057001,0.648,1.639645064,0.648,1.695911149,0.648,1.659913468,0.648,1.662492814,0.648,1.631878615,0.648,1.640261849,0.648,1.682218417,0.648,1.63016998,0.648,1.67130091,0.648,1.694734652,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,1.343919165
0.684,1.276885073,0.684,1.220511311,0.684,1.253287203,0.684,1.218392114,0.684,1.217428276,0.684,1.254864259,0.684,1.21672719,0.684,1.248043925,0.684,1.314983913,0.684,1.094349852,0.684,1.127956163,0.684,1.073394517,0.684,1.116254184,0.684,1.079180685,0.684,1.085905116,0.684,1.104322619,0.684,1.084679146,0.684,1.100190883,0.684,1.162361435,0.684,1.581868121,0.684,1.638736721,0.684,1.602261167,0.684,1.604085735,0.684,1.575385238,0.684,1.58114444,0.684,1.624641351,0.684,1.572372029,0.684,1.613925323,0.684,1.639365343,0.684,1.476501737,0.684,1.600532274,0.684,1.53251666,0.684,1.532166222,0.684,1.46627333,0.684,1.457406466,0.684,1.577151561,0.684,1.438247156,0.684,1.557731912,0.684,1.607009921,0.684,0.684,0.684,0.684,0.684,0.684,0.684,0.684,0.684,0.684,0.684,0.684,0.684,0.684,0.684,0.684,0.684,0.684,0.684,0.684,0.684,0.684,0.684,0.684,0.684,0.684,0.684,0.684,0.684,0.684,0.684,0.684,0.684,0.684,0.684,0.684,0.684,0.684,0.684,0.684,0.684,0.684,0.684,0.684,0.684,0.684,0.684,0.684,0.684,0.684,0.684,0.684,0.684,0.684,0.684,0.684,0.684,0.684,0.684,0.684,0.684,0.684,0.684,0.684,0.684,0.684,0.684,0.684,0.684,0.684,0.684,0.684,0.684,0.684,0.684,0.684,0.684,0.684,0.684,0.684,0.684,1.229347866
